,permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,street_number,street_number_suffix,street_name,street_suffix,unit,unit_suffix,description,status,status_date,filed_date,issued_date,completed_date,first_construction_document_date,structural_notification,number_of_existing_stories,number_of_proposed_stories,voluntary_soft_story_retrofit,fire_only_permit,estimated_cost,revised_cost,existing_use,existing_units,proposed_use,proposed_units,plansets,tidf_compliance,existing_occupancy,proposed_occupancy,existing_construction_type,existing_construction_type_description,proposed_construction_type,proposed_construction_type_description,site_permit,last_permit_activity_date,application_submission_method,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,zipcode,location,point_source,record_id,data_as_of,data_loaded_at
305,202306220679,8,otc alterations permit,2023-06-22T00:00:00.000,2956A,014,620,,Myra,Wy,,,front : dryrot and stuco repair at area of windows. front. repair in kind.,issued,2023-06-22T15:56:08.000,2023-06-22T15:25:48.000,2023-06-22T15:56:08.000,,,,2.0,2.0,,,1.0,5000.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T15:50:40.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.450189186 37.739644297),parcel_centroid,1671797147959,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
306,202306220622,8,otc alterations permit,2023-06-22T00:00:00.000,3643,008,2766,,Mission,St,0.0,,handicap accessible expenditure ground fl. portion cost of construction for soft story retrofit ab107#66-13,issued,2023-06-23T10:07:27.000,2023-06-22T11:20:54.000,2023-06-23T10:07:27.000,,,,3.0,3.0,,,40000.0,40000.0,tourist hotel/motel,1.0,tourist hotel/motel,1.0,2,,"R-1,I,M","R-1,I,M",5,wood frame (5),5,wood frame (5),,2023-06-23T09:59:33.000,in-house,N,Y,9,Mission,94110.0,POINT (-122.418845722 37.752750475),parcel_centroid,1671742402411,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
307,202306220587,8,otc alterations permit,2023-06-22T00:00:00.000,5556,064,125,,Rutledge,St,,,replace (2) street visible windows. (e) wood (n) wood clad. same size and location. u < .30 max,filed,2023-06-22T08:49:08.000,2023-06-22T08:49:08.000,,,,,2.0,2.0,,,14103.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T10:47:03.000,in-house,N,Y,9,Bernal Heights,94110.0,POINT (-122.407042259 37.745220917),parcel_centroid,1671698184328,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
308,202306220642,8,otc alterations permit,2023-06-22T00:00:00.000,3572,019,2791,,16th,St,,,"replace fire alarm with notification to comply with sffc 1103.7.6.1, relace e facp with new fire alarm control unit. install new rmote power supply, aes radio comm, monitoring modukes to monitor aes radio, ansul system, waterflow and tamper switch, new horn strobes, wall strobes, lf sounders to be",issued,2023-06-23T11:21:56.000,2023-06-22T13:01:18.000,2023-06-23T11:21:56.000,,,,3.0,3.0,,Y,10000.0,121100.0,residential hotel,1.0,residential hotel,1.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-23T11:18:46.000,in-house,N,Y,9,Mission,94110.0,POINT (-122.414959279 37.765084135),parcel_centroid,1671761247544,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
309,202306220568,8,otc alterations permit,2023-06-22T00:00:00.000,1547,027,336,,Balboa,St,,,"re-roofing.  certainteed gta  & sta crrc# 0668-0008 sr: .27, te: .87,  sri: 27/28",issued,2023-06-22T08:46:54.000,2023-06-22T07:48:42.000,2023-06-22T08:46:54.000,,,,3.0,3.0,,,18800.0,18800.0,office,0.0,office,0.0,0,,B,B,5,wood frame (5),5,wood frame (5),,2023-06-22T08:44:47.000,in-house,N,Y,1,Inner Richmond,94118.0,POINT (-122.462663838 37.777439585),parcel_centroid,1671680432360,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
310,202306220592,8,otc alterations permit,2023-06-22T00:00:00.000,0290,011,1,,Bush,St,0.0,,"18/f: install 41-celiing mount speaker strobes, 1-smoke detector, 2-duct detectors, 3-control relays, 1-flush mount call station and 1-sign, ref arch/mech 2023-0321-4057 & backbone ref 2020-1119-9332",filed,2023-06-22T08:57:19.000,2023-06-22T08:57:19.000,,,,,19.0,19.0,,Y,32340.0,0.0,office,,office,,2,,B,B,1,constr type 1,1,constr type 1,,2023-06-22T08:58:51.000,in-house,N,Y,3,Financial District/South Beach,94104.0,POINT (-122.400100424 37.79092152),parcel_centroid,1671704299062,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
311,202306220597,8,otc alterations permit,2023-06-22T00:00:00.000,6994,033,442,,Vernon,St,,,replace (4) street facing windows: (e) vinyl (n) wood clad same size and location ur.30max,filed,2023-06-22T09:07:37.000,2023-06-22T09:07:37.000,,,,,2.0,2.0,,,23847.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T10:46:49.000,in-house,N,Y,11,Oceanview/Merced/Ingleside,94132.0,POINT (-122.467784993 37.72047036),parcel_centroid,1671709216773,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
312,202306220612,8,otc alterations permit,2023-06-22T00:00:00.000,0315,017,334,,Mason,St,,,"dish: revisiuon to 202203160088, revise location of gamma sector from facade mount to roof mount and screened in  2 n radomes. revise rrh model from 8 n mti to 8 n samsung. revise fiber poc. revise elec scope, remove batteries",filed,2023-06-22T10:32:30.000,2023-06-22T10:32:30.000,,,,,9.0,9.0,,,1.0,1.0,tourist hotel/motel,154.0,tourist hotel/motel,154.0,2,,"R-1,B","R-1,B",1,constr type 1,1,constr type 1,,2023-06-22T15:23:04.000,in-house,N,Y,3,Tenderloin,94102.0,POINT (-122.409406442 37.78675995),parcel_centroid,167173169375,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
313,202306220661,8,otc alterations permit,2023-06-22T00:00:00.000,3258,004,316,,Santa Ana,Av,,,"1/f: add 3 bedrooms, 2 full bath, and family room. 2/f: remodel kitchen and bathrooms, and bathrooms, add 1 full bath and laundry. replace rear fence (wood). replace drywall throughout. replace garage door (wood)",filed,2023-06-22T14:36:40.000,2023-06-22T14:36:40.000,,,,,2.0,2.0,,,420000.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T14:40:17.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.468155479 37.731366535),parcel_centroid,1671778155286,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
314,202306220645,8,otc alterations permit,2023-06-22T00:00:00.000,0943,003,2610,,Filbert,St,,,repair 12' x 6' quarry tile deck located above homes main/entry. not visible from the street. scope includes: minor repair of dryot at plywood deck surface to allow for re-roofing by anderson roofing. in kind repair,filed,2023-06-22T13:17:44.000,2023-06-22T13:17:44.000,,,,,3.0,3.0,,,6000.0,6000.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T13:40:22.000,in-house,N,Y,2,Marina,94123.0,POINT (-122.442664861 37.797418962),parcel_centroid,167176484891,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
315,202306220632,8,otc alterations permit,2023-06-22T00:00:00.000,0539,017,2290,,Green,St,,FRONT UNIT,revision to 202209222944. sprinkler flow monitoring,filed,2023-06-22T11:50:27.000,2023-06-22T11:50:27.000,,,,,4.0,4.0,,,1.0,0.0,2 family dwelling,2.0,2 family dwelling,2.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-26T14:14:32.000,in-house,N,Y,2,Marina,94123.0,POINT (-122.436655006 37.796220356),parcel_centroid,1671751466830,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
316,202306220605,8,otc alterations permit,2023-06-22T00:00:00.000,0274,024,903,,Pine,St,,,"unit 22: convert e kitchen to office, relocate kitchen. rehabilitate e bath, install washer dryer",issued,2023-06-23T09:04:27.000,2023-06-22T10:13:56.000,2023-06-23T09:04:27.000,,,,4.0,4.0,,,70000.0,70000.0,apartments,33.0,apartments,33.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-23T08:51:14.000,in-house,N,Y,3,Nob Hill,94108.0,POINT (-122.410848505 37.790630194),parcel_centroid,1671723233438,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
317,202306220627,8,otc alterations permit,2023-06-22T00:00:00.000,1132,009,960,,Anza,St,0.0,,add 22-low frequency sounders and 1-wireless communicator to existing fire alarm system to comply w/ sffc sec 1103.7.6.1,filed,2023-06-22T11:32:42.000,2023-06-22T11:32:42.000,,,,,3.0,3.0,,Y,6700.0,0.0,apartments,8.0,apartments,8.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T11:36:05.000,in-house,N,Y,2,Lone Mountain/USF,94118.0,POINT (-122.45751583 37.779688816),parcel_centroid,1671746417253,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
318,202306220582,8,otc alterations permit,2023-06-22T00:00:00.000,0048,011,2454,,Hyde,St,,,reroofing,filed,2023-06-22T08:33:35.000,2023-06-22T08:33:35.000,,,,,3.0,3.0,,,19450.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T08:34:56.000,in-house,N,Y,3,Russian Hill,94109.0,POINT (-122.419719837 37.803666419),parcel_centroid,167169256670,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
319,202306220581,8,otc alterations permit,2023-06-22T00:00:00.000,3617,011,3314,,22nd,St,,,reroofing,issued,2023-06-22T08:53:59.000,2023-06-22T08:29:26.000,2023-06-22T08:53:59.000,,,,3.0,3.0,,,23850.0,23850.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T08:49:10.000,in-house,N,Y,9,Mission,94110.0,POINT (-122.421450627 37.755476012),parcel_centroid,1671691162323,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
320,202306220571,8,otc alterations permit,2023-06-22T00:00:00.000,0185,002,1555,,Hyde,St,0.0,,upgrade existing fire alarm system by replacing w/ addressible fire alarm unit 1-wireless communicator next to facu 6-addressible smoke detectors 4 addressible manual pull station 4-horn strobes 21 low frequency horn at all residential sleeping areas.,issued,2023-06-23T07:58:03.000,2023-06-22T07:57:07.000,2023-06-23T07:58:03.000,,,,4.0,4.0,,Y,20000.0,20000.0,apartments,7.0,apartments,7.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-23T07:49:01.000,in-house,N,Y,3,Russian Hill,94109.0,POINT (-122.41848999 37.795176191),parcel_centroid,1671683406799,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
321,202306220655,8,otc alterations permit,2023-06-22T00:00:00.000,7146,009,24,,Regent,St,,,re-roofing,issued,2023-06-22T14:53:31.000,2023-06-22T14:14:36.000,2023-06-22T14:53:31.000,,,,3.0,3.0,,,12000.0,12000.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T14:51:29.000,in-house,N,Y,11,Outer Mission,94112.0,POINT (-122.45596937 37.709557477),parcel_centroid,1671773223180,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
322,202306220607,3,additions alterations or repairs,2023-06-22T00:00:00.000,5891,035,178,,Ney,St,,,"rear two story addition/renovation of kitchen,powder room,bathroom,deck.addition of 35 sq ft of conditioned space.",filed,2023-06-22T10:18:28.000,2023-06-22T10:18:28.000,,,,Y,2.0,2.0,,,100000.0,,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-23T12:56:53.000,in-house,N,Y,11,Excelsior,94112.0,POINT (-122.42654123 37.729893853),parcel_centroid,1671726190504,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
323,202306220628,8,otc alterations permit,2023-06-22T00:00:00.000,3012,019,345,,West Portal,Av,,,4th/f ste 400: t.i. of (e) office(2166 sf) new lighting & hvac. no change of use & fire life safety system,filed,2023-06-22T11:42:21.000,2023-06-22T11:42:21.000,,,,,4.0,4.0,,,110500.0,0.0,office,0.0,office,0.0,2,,B,B,5,wood frame (5),5,wood frame (5),,2023-06-22T13:53:29.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.469527896 37.737185649),parcel_centroid,1671747150198,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
324,202306220665,8,otc alterations permit,2023-06-22T00:00:00.000,2512,006,2736,,44th,Av,,,"revision to pa# 202203049243, to remove skylight from scope of work",filed,2023-06-22T14:51:20.000,2023-06-22T14:51:20.000,,,,,2.0,2.0,,,1.0,1.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T15:18:50.000,in-house,N,Y,4,Sunset/Parkside,94116.0,POINT (-122.501717451 37.735733057),parcel_centroid,1671783138432,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
325,202306220649,8,otc alterations permit,2023-06-22T00:00:00.000,1249,012,1756,,Waller,St,,,"remodel 1 kitchen and 2 bathrooms in kind at unit 1754; 1 kitchen + 1 bath at unit 1756. replace cabinetsd and countertop. replace sink, toilet, vanity, and bathtub. adding electrical receptacles and adding new lights with no changes to panel. repair in king, less than 50%, rear deck and stairs.",issued,2023-06-22T14:09:40.000,2023-06-22T13:25:46.000,2023-06-22T14:09:40.000,,,,4.0,4.0,,,25000.0,150000.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T14:06:47.000,in-house,N,Y,5,Haight Ashbury,94117.0,POINT (-122.452638251 37.768536615),parcel_centroid,167176893732,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
326,202306220594,8,otc alterations permit,2023-06-22T00:00:00.000,1651,077,732,,09th,Av,,,replace (6) street facing windows and (9) non- street visible windows (e) alum (n) wood aluminum clad: no size change: <.30max,filed,2023-06-22T09:04:56.000,2023-06-22T09:04:56.000,,,,,3.0,3.0,,,48173.0,0.0,2 family dwelling,2.0,2 family dwelling,2.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T10:47:21.000,in-house,N,Y,1,Inner Richmond,94118.0,POINT (-122.466715014 37.77461368),parcel_centroid,1671706496209,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
327,202306220683,8,otc alterations permit,2023-06-22T00:00:00.000,7216,005,3045,,22nd,Av,,,demo (e) brick patio and retianing wall; replace with turj and dripo system with new retaining wall (less than 48in). 220sf tiiled seating area with pre-fab pergola (10x16) and electric heaters. cement pad for above ground hot tub.,filed,2023-06-22T15:35:38.000,2023-06-22T15:35:38.000,,,,,2.0,2.0,,,20000.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T15:36:49.000,in-house,N,Y,4,Sunset/Parkside,94132.0,POINT (-122.477792586 37.73174894),parcel_centroid,1671800224383,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
328,202306220613,8,otc alterations permit,2023-06-22T00:00:00.000,6636,015,1673,,Dolores,St,,,"replace (2) windows at rear, non street visible: (e) aluminum (n) wood comp: no size change u<.30 max",filed,2023-06-22T10:32:49.000,2023-06-22T10:32:49.000,,,,,3.0,3.0,,,8513.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T10:47:38.000,in-house,N,Y,8,Noe Valley,94110.0,POINT (-122.423888832 37.742591044),parcel_centroid,1671732209746,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
329,202306220576,8,otc alterations permit,2023-06-22T00:00:00.000,0174,013,350,,Jackson,St,201.0,,"replace entry door, light fixtures and tile floor, new mallbox enclosure, paint and wallcovering.",issued,2023-06-22T15:54:23.000,2023-06-22T08:13:35.000,2023-06-22T15:54:23.000,,,,5.0,5.0,,,85000.0,85000.0,apartments,9.0,apartments,9.0,2,,"U-1,M,R-2","U-1,M,R-2",3,constr type 3,3,constr type 3,,2023-06-22T15:47:36.000,in-house,N,Y,3,Chinatown,94111.0,POINT (-122.401530435 37.796801507),parcel_centroid,1671687452167,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
330,202306220604,8,otc alterations permit,2023-06-22T00:00:00.000,1677,011C,895,,34th,Av,,,upgrade existing fire alarm system to comply with sffc secrion 1103.7.6.1,filed,2023-06-22T09:56:34.000,2023-06-22T09:56:34.000,,,,,4.0,4.0,,Y,28360.0,0.0,apartments,5.0,apartments,5.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T09:59:26.000,in-house,N,Y,1,Outer Richmond,94121.0,POINT (-122.494126623 37.772266373),parcel_centroid,1671721109772,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
331,202306220624,3,additions alterations or repairs,2023-06-22T00:00:00.000,3952,001A,1400,,17th,St,,,deferred lighting and associated t-24 for lighting. reference pa# 202304034892.,filed,2023-06-22T11:24:09.000,2023-06-22T11:24:09.000,,,,,1.0,1.0,,,1.0,,manufacturing,,retail sales,,2,,F-1,M,5,wood frame (5),5,wood frame (5),,2023-06-23T11:42:31.000,in-house,N,Y,10,Mission Bay,94107.0,POINT (-122.398065111 37.765415272),parcel_centroid,1671743168129,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
332,202306220590,8,otc alterations permit,2023-06-22T00:00:00.000,0596,012,1534,,Jackson,St,,,"replace (e) f/a system w/new wireless f/a system, add low frequency horns to unit bedrooms",issued,2023-06-23T09:25:35.000,2023-06-22T08:52:17.000,2023-06-23T09:25:35.000,,,,3.0,3.0,,Y,18000.0,18000.0,apartments,6.0,apartments,6.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-23T09:17:09.000,in-house,N,Y,3,Russian Hill,94109.0,POINT (-122.420400947 37.794544616),parcel_centroid,1671700235726,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
333,202306220670,8,otc alterations permit,2023-06-22T00:00:00.000,1520,016,3322,,Anza,St,,,add layer siding on left side and right side 3500 sqft  to comply with complaint#202297577,issued,2023-06-22T15:43:17.000,2023-06-22T15:09:21.000,2023-06-22T15:43:17.000,,,,3.0,3.0,,,27500.0,27500.0,apartments,3.0,apartments,3.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T15:38:59.000,in-house,N,Y,1,Outer Richmond,94121.0,POINT (-122.483992442 37.778441346),parcel_centroid,1671788102597,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
334,202306220583,8,otc alterations permit,2023-06-22T00:00:00.000,0262,020,100,,Pine,St,,,"10/f:interior t.i. non structiural demolition of interior partitions, relocate in suite, new non structural partitions & doors, proposed associated electrical, no exterior work proposed.",filed,2023-06-22T08:40:02.000,2023-06-22T08:40:02.000,,,,,33.0,33.0,,,171566.0,0.0,office,,office,,2,,"B,S-2,M","B,S-2,M",1,constr type 1,1,constr type 1,,2023-06-22T09:29:52.000,in-house,N,Y,3,Financial District/South Beach,94111.0,POINT (-122.398970332 37.79264073),parcel_centroid,167169366079,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
335,202306220600,8,otc alterations permit,2023-06-22T00:00:00.000,0117,017,575,,Columbus,Av,,,system replacement & mandatory lf horns upgrade to meet sffc 2022 sec 1103.7.6.1,filed,2023-06-22T09:23:21.000,2023-06-22T09:23:21.000,,,,,2.0,2.0,,Y,26800.0,0.0,apartments,24.0,apartments,24.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T15:49:36.000,in-house,N,Y,3,Chinatown,94133.0,POINT (-122.41012046 37.799989208),parcel_centroid,1671716231667,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
336,202306220616,8,otc alterations permit,2023-06-22T00:00:00.000,0632,001E,2735,,Clay,St,,,replace (1) winodw at rear non street visible: (e) alum (n) wood comp: same size and location u<.30max,filed,2023-06-22T10:35:52.000,2023-06-22T10:35:52.000,,,,,4.0,4.0,,,6000.0,0.0,apartments,8.0,apartments,8.0,0,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T10:55:00.000,in-house,N,Y,2,Pacific Heights,94115.0,POINT (-122.438021562 37.789956624),parcel_centroid,167173477005,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
337,202306220636,8,otc alterations permit,2023-06-22T00:00:00.000,0187,034,1315,,Jackson,St,0.0,,"unit# 2: at 2nd flr, remodel existing unit #2, remodel/relocate existing kitchen, remodel bathroom and add new bathroom, relocate existing bedroom",filed,2023-06-22T12:23:23.000,2023-06-22T12:23:23.000,,,,,4.0,4.0,,,168000.0,191536.0,apartments,7.0,apartments,7.0,2,,R-2,R-2,5,wood frame (5),5,wood frame (5),,2023-06-22T15:40:32.000,in-house,N,Y,3,Russian Hill,94109.0,POINT (-122.416802099 37.794536729),parcel_centroid,1671755296050,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
338,202306220586,8,otc alterations permit,2023-06-22T00:00:00.000,3048,028,47,,El Verano,Wy,,,"replace (7) windows, (5) street facing, (2) non street facing at rear. (e) vinyl and wood (n) wood clad and wood composite. same size and location. u < .30 max",filed,2023-06-22T08:46:07.000,2023-06-22T08:46:07.000,,,,,2.0,2.0,,,55371.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,0,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T13:43:53.000,in-house,N,Y,7,West of Twin Peaks,94127.0,POINT (-122.460545816 37.731694129),parcel_centroid,1671697150938,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
339,202306220567,8,otc alterations permit,2023-06-22T00:00:00.000,3722,071,116,,New Montgomery,St,,,2/f: mep drawings for permit. these are the engineered plan that are associated w/pa# 202212168572.,filed,2023-06-22T07:45:40.000,2023-06-22T07:45:40.000,,,,,9.0,9.0,,,250000.0,0.0,office,,office,,2,,B,B,1,constr type 1,1,constr type 1,,2023-06-22T09:32:01.000,in-house,N,Y,6,Financial District/South Beach,94105.0,POINT (-122.400427156 37.78704157),parcel_centroid,1671679362781,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
340,202306220678,8,otc alterations permit,2023-06-22T00:00:00.000,6502,011D,478,,Hoffman,Av,,,"new dormer and roof extension at 3rd level bedroom, scope of work includes new rated property line wall and parapetm new skylight, new rear facing window, no increase in gsf, new electrical, lighting and finishes in bedroom.",filed,2023-06-22T15:24:57.000,2023-06-22T15:24:57.000,,,,Y,3.0,3.0,,,50000.0,0.0,1 family dwelling,1.0,1 family dwelling,1.0,2,,R-3,R-3,5,wood frame (5),5,wood frame (5),,2023-06-22T15:27:29.000,in-house,N,Y,8,Noe Valley,94114.0,POINT (-122.440813807 37.749637939),parcel_centroid,1671796205310,2023-06-26T23:55:00.000,2023-06-27T04:12:11.000
